loan_id,age,education,proof_submitted,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_default
5794,47,1.0,Aadhar,759756.0,1043712.0,0,0,0,1
4050,26,1.0,Aadhar,789228.0,1020624.0,2,2,0,1
3486,27,1.0,Aadhar,423588.0,544500.0,3,3,0,0
2475,43,2.0,Aadhar,413268.0,749256.0,17,10,0,0
3874,29,1.0,Aadhar,684756.0,952920.0,0,0,0,0
1199,35,1.0,Driving,645636.0,897684.0,2,2,0,1
4182,31,1.0,Aadhar,574188.0,662400.0,2,2,0,0
1519,29,2.0,Aadhar,776028.0,955080.0,3,3,0,0
6553,39,2.0,Aadhar,574188.0,685200.0,0,0,0,1
1800,34,2.0,Aadhar,835476.0,1173600.0,4,2,0,0
1015,30,1.0,Aadhar,877476.0,1367952.0,0,0,0,0
129,31,2.0,Aadhar,566988.0,733044.0,26,3,0,0
1365,45,2.0,Aadhar,782400.0,896412.0,4,0,0,1
6024,32,1.0,PAN,859404.0,1294644.0,3,3,0,0
4471,30,1.0,Aadhar,824520.0,900876.0,30,5,0,0
892,42,2.0,VoterID,831804.0,1144776.0,12,3,0,1
2794,28,2.0,Aadhar,600684.0,855612.0,0,0,0,1
5875,35,2.0,Aadhar,1065060.0,1217100.0,2,2,0,0
4404,25,2.0,Aadhar,719364.0,889848.0,4,2,0,1
6662,31,2.0,Aadhar,536988.0,819000.0,2,2,0,0
6001,25,2.0,Aadhar,509868.0,697248.0,0,0,0,0
3250,25,1.0,Aadhar,401808.0,843312.0,0,0,0,0
1209,37,2.0,Aadhar,602436.0,735804.0,5,3,1,0
3869,22,,Aadhar,430068.0,708468.0,0,0,0,0
6867,47,1.0,Aadhar,346800.0,814800.0,16,5,0,0
4066,48,1.0,Aadhar,674400.0,842412.0,0,0,0,1
5985,33,1.0,Passport,813588.0,973200.0,5,4,0,1
1240,37,2.0,Aadhar,758556.0,868968.0,7,2,0,0
2290,26,1.0,Aadhar,688908.0,848028.0,2,2,0,0
2741,26,1.0,Aadhar,840204.0,1037460.0,2,0,0,1
276,24,,VoterID,592188.0,1275360.0,0,0,0,1
4586,33,1.0,Aadhar,431292.0,742560.0,3,2,0,0
1036,37,1.0,Aadhar,434148.0,840240.0,2,2,0,0
1230,45,1.0,Aadhar,840204.0,1075428.0,0,0,0,1
1009,44,2.0,PAN,633336.0,803400.0,2,2,0,1
3829,27,1.0,Aadhar,697908.0,849180.0,0,0,0,0
2533,40,1.0,Aadhar,609636.0,760764.0,3,3,0,1
4294,40,2.0,VoterID,909012.0,1467864.0,0,0,0,1
1059,28,2.0,VoterID,938016.0,1389084.0,0,0,0,1
5186,41,2.0,Aadhar,663540.0,932556.0,0,0,0,1
282,41,2.0,Driving,473880.0,828780.0,0,0,0,0
1044,28,1.0,Aadhar,686556.0,810000.0,0,0,0,0
1317,33,1.0,Aadhar,636936.0,888168.0,0,0,0,0
969,48,1.0,Aadhar,574188.0,761724.0,9,5,0,1
2382,28,1.0,Aadhar,761364.0,936000.0,0,0,0,1
6850,26,1.0,Aadhar,782028.0,1408836.0,0,0,0,1
1940,27,1.0,Aadhar,678156.0,834564.0,2,0,0,0
5020,39,2.0,Aadhar,611316.0,931200.0,11,8,0,0
1275,31,1.0,Aadhar,651108.0,845772.0,0,0,0,1
620,44,1.0,Aadhar,756156.0,963708.0,6,0,0,1
5080,41,2.0,Aadhar,706296.0,954852.0,11,3,0,1
1743,29,1.0,Aadhar,752556.0,919944.0,0,0,0,1
1391,30,2.0,Aadhar,520728.0,904440.0,0,0,0,0
5697,36,1.0,Aadhar,641436.0,744156.0,2,0,0,1
1580,29,2.0,Aadhar,520728.0,724680.0,0,0,0,0
1656,41,2.0,Aadhar,734556.0,889980.0,0,0,0,1
3569,40,2.0,VoterID,727764.0,900000.0,0,0,0,1
2353,26,1.0,Aadhar,687108.0,834408.0,0,0,0,1
2213,32,2.0,Aadhar,501960.0,664776.0,0,0,0,1
6959,28,1.0,PAN,574188.0,810780.0,0,0,0,0
3179,35,1.0,Aadhar,770556.0,941352.0,0,0,0,0
3193,32,1.0,Aadhar,556188.0,846000.0,4,3,0,0
1308,44,1.0,Aadhar,533388.0,721200.0,0,0,0,1
576,30,2.0,Aadhar,666792.0,798396.0,2,2,0,1
2361,26,1.0,VoterID,651636.0,838356.0,0,0,0,1
1281,33,1.0,Aadhar,694956.0,898812.0,0,0,0,1
5691,34,2.0,VoterID,865476.0,1114440.0,0,0,0,0
5791,30,1.0,Aadhar,562188.0,802848.0,0,0,0,1
1994,44,2.0,Aadhar,443172.0,713172.0,8,5,0,0
2640,37,1.0,Aadhar,630936.0,844584.0,0,0,0,1
270,46,2.0,Aadhar,785784.0,1088052.0,6,0,0,1
630,30,2.0,Aadhar,514728.0,679584.0,0,0,0,0
5177,39,2.0,Aadhar,734556.0,1274760.0,3,3,0,0
3082,37,2.0,Aadhar,536424.0,737676.0,3,3,0,0
3467,47,2.0,Aadhar,707676.0,931128.0,8,2,0,0
6107,35,1.0,Aadhar,681108.0,874632.0,0,0,0,1
4397,48,2.0,Aadhar,700956.0,876552.0,5,2,0,0
4024,39,1.0,Aadhar,538188.0,739428.0,2,2,0,1
6628,35,1.0,Aadhar,1165080.0,1400376.0,7,3,1,1
2047,49,2.0,VoterID,761364.0,821952.0,5,4,0,1
4357,29,2.0,Aadhar,861804.0,1038708.0,0,0,0,0
5493,46,2.0,Aadhar,651636.0,825144.0,2,2,0,1
2114,48,1.0,Aadhar,502692.0,712572.0,3,0,0,0
28,33,1.0,Aadhar,904212.0,1317648.0,2,0,0,0
2041,31,1.0,Aadhar,495528.0,784080.0,0,0,0,0
3929,25,2.0,Aadhar,645636.0,739356.0,0,0,0,1
6322,30,2.0,Aadhar,682956.0,837228.0,2,0,0,0
3217,36,2.0,Aadhar,1168680.0,1920000.0,5,2,0,1
6516,26,1.0,Aadhar,715356.0,888252.0,0,0,0,1
3815,32,1.0,PAN,636936.0,873252.0,0,0,0,1
130,47,1.0,VoterID,770028.0,880068.0,0,0,0,1
5180,30,2.0,Aadhar,596436.0,793560.0,3,2,0,0
6870,45,2.0,VoterID,1039452.0,1455240.0,0,0,0,1
4600,25,1.0,Aadhar,699108.0,1153212.0,0,0,0,1
14,36,2.0,Aadhar,523464.0,779244.0,0,0,0,0
6002,46,1.0,Aadhar,577740.0,721776.0,11,7,0,1
4477,30,1.0,Aadhar,1063440.0,1476000.0,3,2,0,1
1526,37,1.0,Aadhar,441300.0,810672.0,2,2,0,0
2366,31,1.0,Aadhar,751776.0,895200.0,0,0,0,0
4649,25,1.0,VoterID,872604.0,1601448.0,2,0,0,1
3053,37,2.0,Aadhar,812184.0,982152.0,13,3,0,1
4006,46,1.0,Aadhar,720000.0,864492.0,15,6,0,0
2341,49,2.0,Aadhar,377808.0,836484.0,0,0,0,0
375,39,1.0,Aadhar,546588.0,818796.0,14,9,0,0
5098,30,1.0,Aadhar,696156.0,823800.0,2,2,0,1
6013,29,2.0,Aadhar,754164.0,1195788.0,0,0,0,1
940,38,2.0,Aadhar,352368.0,837528.0,0,0,0,1
6697,42,2.0,Aadhar,612936.0,780840.0,0,0,0,1
4574,42,1.0,Aadhar,547956.0,710016.0,2,0,0,1
2148,39,1.0,Aadhar,760164.0,864000.0,2,2,0,0
3592,28,1.0,Aadhar,599916.0,858048.0,3,2,0,0
5529,31,2.0,Aadhar,520728.0,737544.0,3,2,0,1
6929,46,2.0,Aadhar,645444.0,781848.0,0,0,0,1
5883,29,2.0,Aadhar,693108.0,863520.0,2,2,0,0
3624,38,1.0,Aadhar,645756.0,825468.0,8,3,0,0
530,39,2.0,Aadhar,606936.0,751392.0,2,0,0,1
3715,36,1.0,Aadhar,657108.0,828000.0,18,10,0,1
4733,27,1.0,PAN,560352.0,823764.0,2,2,0,0
1270,46,1.0,Aadhar,668448.0,832968.0,0,0,0,1
4282,27,2.0,Aadhar,865476.0,1230468.0,0,0,0,0
1395,41,2.0,Aadhar,485772.0,784860.0,2,0,0,1
4851,42,2.0,Aadhar,648036.0,869136.0,2,2,0,0
4010,31,2.0,Aadhar,799428.0,1975176.0,0,0,0,1
4391,33,2.0,Aadhar,568188.0,837588.0,3,3,0,1
1798,31,2.0,Aadhar,540588.0,883200.0,0,0,0,0
2980,31,1.0,Aadhar,612636.0,801900.0,0,0,0,0
1442,39,2.0,VoterID,383808.0,882192.0,3,2,0,1
5229,42,2.0,Aadhar,688872.0,858300.0,20,7,1,0
6819,47,2.0,Aadhar,590556.0,871356.0,11,3,0,0
3812,29,2.0,Aadhar,663108.0,791172.0,0,0,0,0
1274,44,1.0,VoterID,760200.0,870600.0,0,0,0,1
4704,34,2.0,Aadhar,545388.0,804744.0,3,2,0,0
1713,35,1.0,Aadhar,644832.0,857292.0,0,0,0,1
956,32,2.0,Aadhar,246888.0,602604.0,3,0,0,0
5175,23,,Aadhar,897012.0,1080000.0,0,0,0,1
5591,50,2.0,Aadhar,663108.0,781572.0,5,2,0,0
6184,31,1.0,Aadhar,644172.0,783084.0,0,0,0,1
6424,50,2.0,Aadhar,687108.0,873600.0,3,2,0,1
404,45,1.0,Aadhar,688716.0,816636.0,6,3,0,1
2072,36,2.0,Aadhar,670272.0,802488.0,7,5,0,0
6646,47,2.0,VoterID,630936.0,936648.0,2,2,0,1
1978,37,1.0,Aadhar,410868.0,789156.0,0,0,0,1
159,36,2.0,Aadhar,889464.0,1203708.0,0,0,0,0
3889,27,2.0,Aadhar,520728.0,715884.0,0,0,0,1
903,45,2.0,Aadhar,1145880.0,2132520.0,3,2,0,0
353,43,1.0,Aadhar,484728.0,693252.0,2,2,0,0
4541,37,2.0,Aadhar,691908.0,897840.0,38,9,0,0
4131,34,1.0,Aadhar,879804.0,944388.0,3,3,0,0
755,48,2.0,Aadhar,600936.0,845880.0,0,0,0,0
2972,37,2.0,Aadhar,702252.0,963852.0,0,0,0,1
6966,46,2.0,VoterID,511104.0,866376.0,0,0,0,1
2921,46,2.0,Aadhar,654156.0,889740.0,0,0,0,1
312,30,1.0,Aadhar,690156.0,903108.0,4,0,0,0
4645,32,2.0,PAN,707364.0,864336.0,0,0,0,1
662,36,2.0,PAN,867804.0,1190532.0,0,0,0,1
1990,26,1.0,Aadhar,599736.0,772584.0,0,0,0,1
3666,24,2.0,Aadhar,630936.0,769452.0,0,0,0,1
307,28,2.0,VoterID,609636.0,919848.0,0,0,0,0
2336,35,1.0,VoterID,849804.0,1358724.0,0,0,0,1
4791,49,1.0,Aadhar,853476.0,1170000.0,0,0,0,0
2357,34,2.0,Aadhar,699108.0,1047348.0,16,7,0,0
3703,30,1.0,Aadhar,406332.0,808080.0,0,0,0,0
3805,30,1.0,Aadhar,330348.0,862704.0,4,2,0,1
1928,33,2.0,Aadhar,743364.0,867396.0,2,2,0,0
6186,24,1.0,Aadhar,625476.0,709752.0,0,0,0,1
3428,35,2.0,Aadhar,660156.0,862440.0,0,0,0,0
750,31,1.0,Aadhar,517188.0,766848.0,0,0,0,0
3639,26,2.0,Aadhar,877200.0,1235724.0,0,0,0,0
6585,29,2.0,Aadhar,609972.0,805020.0,2,2,0,0
1267,32,1.0,Aadhar,1154280.0,1564860.0,13,0,0,1
5308,46,2.0,Aadhar,425268.0,850272.0,0,0,0,1
6622,34,2.0,Aadhar,470520.0,671208.0,8,0,0,0
3596,25,1.0,Aadhar,662556.0,763308.0,0,0,0,1
2135,35,2.0,Aadhar,669156.0,870000.0,0,0,0,0
4110,49,2.0,Aadhar,770028.0,924828.0,0,0,0,1
4970,43,1.0,Aadhar,658956.0,815412.0,0,0,0,0
4905,35,2.0,VoterID,675108.0,761172.0,4,2,0,0
515,30,2.0,Aadhar,648156.0,801732.0,0,0,0,0
6254,39,2.0,Aadhar,360408.0,812832.0,0,0,0,1
410,35,1.0,Aadhar,699108.0,856800.0,14,0,0,0
6474,39,1.0,Aadhar,843804.0,1012752.0,6,3,0,1
6972,31,1.0,Aadhar,968232.0,1237056.0,4,3,0,1
6922,26,2.0,VoterID,933012.0,1290708.0,0,0,0,1
6063,43,2.0,Aadhar,734556.0,875532.0,25,13,0,0
208,35,1.0,Aadhar,657108.0,861468.0,0,0,0,1
459,37,1.0,Aadhar,415152.0,608700.0,0,0,0,0
2055,35,2.0,VoterID,600936.0,776952.0,0,0,0,0
2431,28,1.0,PAN,814812.0,1237008.0,0,0,0,0
251,27,1.0,Driving,820428.0,1189080.0,2,2,0,0
5975,49,2.0,Aadhar,553956.0,796440.0,3,2,0,0
1108,44,2.0,Aadhar,640536.0,730920.0,3,2,0,1
5674,31,2.0,Aadhar,1028508.0,2120916.0,0,0,0,1
1714,42,2.0,Aadhar,603636.0,824196.0,0,0,0,1
3912,30,1.0,Aadhar,954756.0,1301700.0,0,0,0,0
716,44,2.0,Aadhar,544188.0,831756.0,0,0,0,0
553,45,2.0,Aadhar,556188.0,772164.0,12,2,0,1
1440,29,1.0,VoterID,552900.0,825288.0,0,0,0,1
2271,27,1.0,Aadhar,568188.0,737100.0,0,0,0,0
3145,29,1.0,Aadhar,709908.0,863964.0,4,0,0,0
6679,37,1.0,Aadhar,504528.0,628944.0,4,3,0,0
1926,36,2.0,VoterID,706164.0,911256.0,0,0,0,0
635,44,2.0,Aadhar,784428.0,1528824.0,0,0,0,0
317,27,1.0,Aadhar,843804.0,1192440.0,2,2,0,0
6569,25,2.0,Aadhar,657708.0,797940.0,0,0,0,0
428,38,2.0,Driving,824400.0,1215132.0,0,0,0,0
5187,42,2.0,Aadhar,707364.0,808464.0,2,0,0,1
106,32,2.0,PAN,867732.0,1238700.0,0,0,0,1
3042,36,2.0,Aadhar,740964.0,931200.0,0,0,0,0
4239,26,1.0,Aadhar,484728.0,734004.0,2,0,0,0
2170,32,1.0,PAN,512520.0,774144.0,3,3,0,0
1710,31,1.0,PAN,828996.0,1149576.0,2,0,0,0
90,32,2.0,Aadhar,568188.0,776400.0,0,0,0,1
2242,29,2.0,Aadhar,294348.0,753876.0,0,0,0,1
3175,44,2.0,Aadhar,580188.0,813192.0,3,3,0,0
5219,24,1.0,VoterID,732564.0,835752.0,5,4,0,1
1950,26,2.0,Aadhar,416868.0,804348.0,0,0,0,0
4045,32,2.0,Aadhar,540216.0,661416.0,0,0,0,1
2849,44,2.0,Aadhar,603636.0,794412.0,0,0,0,1
2,48,1.0,Aadhar,728556.0,831444.0,6,2,0,0
4338,45,2.0,Aadhar,818028.0,1051272.0,10,4,0,1
936,35,1.0,Aadhar,637236.0,790200.0,0,0,0,1
6143,43,1.0,Aadhar,544548.0,813516.0,0,0,0,1
2721,47,2.0,Aadhar,532188.0,1458000.0,2,0,0,0
592,46,2.0,Aadhar,612036.0,771456.0,2,0,0,1
5246,36,2.0,Aadhar,696156.0,842724.0,3,2,0,1
2937,42,1.0,Aadhar,592188.0,948000.0,2,2,0,0
2449,43,1.0,Aadhar,520728.0,808740.0,0,0,0,1
1577,29,1.0,VoterID,646956.0,832800.0,0,0,0,0
5843,47,,Aadhar,762156.0,921396.0,2,2,0,1
214,34,1.0,Aadhar,754164.0,1053600.0,2,2,0,0
779,46,1.0,Aadhar,947748.0,1879440.0,0,0,0,0
3497,27,2.0,Aadhar,798828.0,930300.0,13,11,0,1
5488,31,2.0,Aadhar,746556.0,903840.0,5,3,0,0
2044,38,2.0,Aadhar,568188.0,781752.0,15,11,0,0
6342,28,1.0,Aadhar,643668.0,860736.0,0,0,0,1
1568,48,1.0,Aadhar,708576.0,864000.0,0,0,0,0
166,34,1.0,Aadhar,1058640.0,1350000.0,2,2,0,0
4703,24,,Aadhar,644556.0,737640.0,0,0,0,1
3567,30,2.0,Aadhar,600036.0,762684.0,0,0,0,1
5353,26,2.0,Aadhar,686820.0,1108884.0,0,0,0,1
6651,41,1.0,Aadhar,544188.0,821628.0,2,0,0,0
2014,44,2.0,Aadhar,460068.0,781104.0,0,0,0,0
274,37,1.0,Aadhar,720156.0,851364.0,0,0,0,1
3861,44,2.0,Aadhar,703908.0,800988.0,2,2,0,1
4168,31,2.0,Aadhar,634836.0,1008444.0,0,0,0,0
5583,37,2.0,VoterID,855804.0,1174656.0,3,2,0,1
3789,32,1.0,VoterID,688956.0,840120.0,0,0,0,0
395,31,1.0,Aadhar,515628.0,829764.0,2,2,0,0
584,43,2.0,Aadhar,713364.0,826200.0,5,5,0,0
6978,24,1.0,Aadhar,888612.0,1276596.0,2,0,0,0
6485,45,2.0,VoterID,657756.0,952068.0,4,4,0,0
5752,24,,Aadhar,606036.0,907200.0,3,0,0,1
6690,34,2.0,Aadhar,830028.0,1137096.0,14,5,0,1
521,28,2.0,VoterID,802584.0,1210260.0,0,0,0,1
1764,49,2.0,Aadhar,767184.0,886668.0,8,2,0,0
1876,29,1.0,Aadhar,699108.0,806376.0,6,6,0,0
3966,45,1.0,Aadhar,654708.0,887448.0,0,0,0,0
3345,31,1.0,Aadhar,694308.0,828684.0,0,0,0,0
2254,29,2.0,Aadhar,541740.0,664680.0,0,0,0,0
3225,44,2.0,Aadhar,968232.0,1348980.0,0,0,0,1
527,47,2.0,Aadhar,692724.0,929352.0,3,0,0,0
2947,40,2.0,Aadhar,627636.0,840696.0,2,0,0,0
4474,36,2.0,VoterID,528588.0,834684.0,0,0,0,0
3900,24,,Aadhar,600936.0,840000.0,2,0,0,1
693,36,2.0,Aadhar,713364.0,863304.0,7,5,0,1
6611,39,2.0,Aadhar,861804.0,1258200.0,8,3,0,0
4445,31,2.0,Aadhar,781584.0,1098192.0,0,0,0,1
3634,39,2.0,VoterID,734964.0,942012.0,0,0,0,0
1051,28,2.0,VoterID,633636.0,814800.0,0,0,0,0
591,31,2.0,Aadhar,657756.0,825540.0,3,2,0,1
520,25,1.0,Aadhar,790584.0,1015800.0,2,2,0,0
3381,48,2.0,VoterID,636936.0,819240.0,0,0,0,0
3677,47,2.0,Aadhar,746556.0,977352.0,0,0,0,1
5824,43,2.0,Aadhar,651108.0,937200.0,12,5,0,0
1608,39,1.0,Aadhar,608196.0,836340.0,0,0,0,0
3611,28,1.0,Aadhar,551388.0,1353276.0,5,5,0,0
6676,30,2.0,Aadhar,573276.0,752484.0,2,2,0,1
1810,41,1.0,Aadhar,534000.0,753000.0,0,0,0,1
792,45,1.0,VoterID,716556.0,852288.0,2,0,0,0
793,28,2.0,Aadhar,639348.0,837600.0,0,0,0,1
6645,46,1.0,Aadhar,706152.0,844800.0,10,4,0,1
1856,31,2.0,Aadhar,1045440.0,1977216.0,0,0,0,0
1981,33,1.0,Driving,702156.0,1143240.0,4,4,0,1
3234,37,2.0,Aadhar,699108.0,806376.0,0,0,0,1
3599,48,2.0,Aadhar,532188.0,863448.0,8,3,0,1
934,33,1.0,Aadhar,841476.0,1154532.0,3,3,0,0
3964,39,1.0,Aadhar,636636.0,808464.0,0,0,0,0
5196,27,2.0,Aadhar,687108.0,987060.0,0,0,0,1
6495,32,2.0,VoterID,774984.0,884496.0,2,2,0,1
4180,30,1.0,Aadhar,574188.0,787728.0,4,3,0,0
4027,34,2.0,Aadhar,872604.0,1328880.0,3,3,0,1
6193,27,2.0,Aadhar,719364.0,816000.0,0,0,0,0
4117,50,1.0,Aadhar,657108.0,750840.0,4,2,0,0
989,40,1.0,Aadhar,799428.0,967692.0,0,0,0,0
5392,34,2.0,Aadhar,562188.0,793416.0,5,2,0,0
3454,34,1.0,Aadhar,636936.0,915720.0,0,0,0,1
6388,31,2.0,Aadhar,568188.0,875820.0,0,0,0,0
3779,41,2.0,Aadhar,666156.0,769740.0,2,2,0,1
5999,28,2.0,VoterID,642936.0,784416.0,0,0,0,1
3094,27,,Aadhar,749412.0,902856.0,0,0,0,0
3156,29,2.0,VoterID,843804.0,1154760.0,6,2,0,1
5070,37,2.0,Aadhar,633636.0,757644.0,70,10,0,0
3202,41,2.0,Aadhar,417300.0,584712.0,0,0,0,1
6352,32,2.0,Aadhar,592188.0,913440.0,0,0,0,0
1099,35,1.0,Driving,684000.0,833916.0,11,8,0,1
6019,30,2.0,Aadhar,996396.0,1292364.0,0,0,0,0
2845,22,,Aadhar,865476.0,1263492.0,0,0,0,0
887,35,2.0,Aadhar,796584.0,1021872.0,0,0,0,0
6907,25,1.0,Aadhar,626556.0,835200.0,2,2,0,1
5422,39,2.0,Aadhar,556188.0,813960.0,9,6,0,0
516,45,1.0,Aadhar,758556.0,1032000.0,0,0,0,0
6455,31,1.0,Aadhar,719364.0,927840.0,0,0,0,0
4834,29,2.0,Aadhar,781584.0,970008.0,0,0,0,0
1454,31,2.0,Aadhar,536028.0,750288.0,0,0,0,0
3554,48,2.0,VoterID,426444.0,591372.0,0,0,0,0
3610,30,2.0,Aadhar,825804.0,1133184.0,0,0,0,0
4666,32,2.0,VoterID,556188.0,938880.0,0,0,0,0
2507,48,2.0,VoterID,559740.0,642000.0,0,0,0,1
2995,27,1.0,Aadhar,690216.0,830412.0,0,0,0,0
4000,22,,VoterID,536940.0,796860.0,0,0,0,0
6630,37,2.0,VoterID,704352.0,873408.0,0,0,0,0
907,35,1.0,Aadhar,824316.0,1275156.0,7,5,0,0
29,33,2.0,Aadhar,627636.0,841380.0,0,0,0,1
6004,36,2.0,Aadhar,511128.0,789312.0,2,0,0,1
2508,44,2.0,Aadhar,694956.0,902412.0,0,0,0,0
2429,31,2.0,Aadhar,493128.0,695184.0,0,0,0,1
5044,40,1.0,Aadhar,643668.0,813780.0,0,0,0,0
763,30,2.0,Aadhar,617196.0,827040.0,0,0,0,0
3748,27,2.0,Aadhar,675108.0,812748.0,5,5,1,1
4812,46,1.0,Aadhar,679908.0,781776.0,13,7,0,0
285,38,1.0,Aadhar,639636.0,866472.0,0,0,0,0
687,47,1.0,VoterID,472440.0,766632.0,2,2,0,0
6465,29,2.0,Aadhar,634104.0,769956.0,0,0,0,1
2354,26,1.0,Aadhar,596436.0,747600.0,0,0,0,0
5628,35,2.0,VoterID,689556.0,1041900.0,4,2,0,1
6012,36,2.0,PAN,871164.0,1041600.0,3,3,0,1
22,41,1.0,Aadhar,710556.0,896244.0,0,0,0,1
2753,42,2.0,VoterID,552036.0,819600.0,0,0,0,0
886,29,2.0,Aadhar,800028.0,960504.0,3,2,0,1
918,42,2.0,Aadhar,948132.0,1141056.0,0,0,0,0
1041,36,2.0,Aadhar,580140.0,858000.0,2,2,0,0
5549,25,1.0,Aadhar,530400.0,660384.0,0,0,0,1
1266,46,2.0,VoterID,767364.0,1020000.0,0,0,0,0
4580,27,2.0,Aadhar,600936.0,904968.0,3,3,0,1
6057,27,1.0,Aadhar,725364.0,868500.0,6,5,0,1
278,31,2.0,Aadhar,781980.0,1162668.0,0,0,0,1
5085,40,2.0,PAN,474768.0,642156.0,7,4,0,0
2085,47,1.0,Aadhar,612036.0,793608.0,0,0,0,0
1246,22,,Aadhar,541740.0,758328.0,0,0,0,1
2383,42,2.0,VoterID,790584.0,1142904.0,0,0,0,0
572,33,2.0,Aadhar,782028.0,925716.0,2,0,0,0
1436,32,1.0,Aadhar,490704.0,766704.0,7,3,0,0
3903,32,1.0,PAN,800184.0,1180500.0,0,0,0,0
5090,46,1.0,Aadhar,354348.0,684000.0,3,0,0,0
1248,34,2.0,Driving,776028.0,1007628.0,0,0,0,0
4682,35,2.0,Aadhar,576696.0,812376.0,0,0,0,0
3527,41,1.0,Aadhar,627636.0,768240.0,13,6,0,1
2515,48,1.0,Aadhar,556668.0,786264.0,3,0,0,0
1008,44,2.0,Aadhar,650796.0,752400.0,19,4,0,1
4771,49,1.0,Aadhar,778584.0,933168.0,0,0,0,1
4544,33,2.0,Aadhar,663108.0,805368.0,9,4,0,0
6137,46,1.0,Aadhar,758964.0,858360.0,2,2,0,1
6062,36,2.0,Aadhar,428868.0,540000.0,5,5,0,0
2065,24,1.0,Aadhar,580188.0,727068.0,0,0,0,1
5523,30,1.0,Aadhar,660156.0,888000.0,3,3,0,0
1691,44,1.0,Aadhar,626436.0,783348.0,15,5,0,0
6041,29,2.0,VoterID,606936.0,1059996.0,0,0,0,1
1986,46,2.0,VoterID,861804.0,1245624.0,4,3,0,1
295,40,2.0,Aadhar,636744.0,864708.0,0,0,0,0
1548,47,2.0,Aadhar,612936.0,939636.0,2,2,0,0
2013,46,2.0,Aadhar,585636.0,808728.0,4,3,0,0
589,45,1.0,Aadhar,711108.0,819780.0,5,3,0,0
3330,42,2.0,Aadhar,801600.0,961200.0,0,0,0,0
2404,47,2.0,Aadhar,663108.0,814092.0,10,0,0,1
2130,31,1.0,Aadhar,615636.0,807396.0,8,3,0,0
3999,49,1.0,Aadhar,614436.0,755400.0,0,0,0,0
6124,27,1.0,Aadhar,675108.0,818724.0,2,2,0,0
3742,28,1.0,Aadhar,778584.0,1010400.0,3,2,0,0
3509,45,1.0,VoterID,686820.0,910020.0,3,3,0,1
2720,40,1.0,Aadhar,636036.0,808236.0,3,2,0,0
4522,39,1.0,Aadhar,586188.0,873600.0,0,0,0,0
5151,42,1.0,Aadhar,687108.0,775332.0,22,3,0,0
6371,42,2.0,Aadhar,663756.0,766356.0,0,0,0,0
6378,41,1.0,Aadhar,645756.0,868548.0,2,2,0,0
557,43,2.0,Aadhar,910548.0,1024032.0,0,0,0,0
4796,45,2.0,VoterID,699108.0,789312.0,5,3,0,0
2470,49,1.0,Aadhar,484728.0,642252.0,0,0,0,1
3739,34,2.0,Aadhar,705108.0,821040.0,0,0,0,1
4287,30,1.0,Aadhar,792828.0,1125480.0,0,0,0,1
5761,34,1.0,PAN,792984.0,930552.0,0,0,0,1
1717,33,1.0,Aadhar,948360.0,1141908.0,6,2,0,0
2605,30,1.0,Driving,694956.0,792612.0,0,0,0,1
5772,33,1.0,Aadhar,256488.0,911400.0,3,2,0,0
1705,35,2.0,Aadhar,788184.0,1070448.0,5,4,0,1
2140,46,2.0,PAN,317160.0,747240.0,0,0,0,0
3240,35,1.0,Aadhar,696156.0,790368.0,7,4,0,0
2384,48,1.0,Aadhar,591636.0,746832.0,0,0,0,0
4312,41,2.0,Aadhar,661356.0,798168.0,0,0,0,0
1286,28,1.0,Aadhar,814584.0,1287420.0,0,0,0,0
5959,43,1.0,Aadhar,645636.0,770796.0,2,2,0,0
6250,49,1.0,Aadhar,766428.0,876948.0,2,2,0,0
3931,37,2.0,Aadhar,1124280.0,1452024.0,0,0,0,1
5289,27,1.0,VoterID,800400.0,1098000.0,0,0,0,0
1592,42,1.0,Aadhar,644244.0,898980.0,0,0,0,0
6196,31,2.0,Aadhar,763764.0,1008000.0,0,0,0,1
2163,37,2.0,Aadhar,663588.0,847956.0,0,0,0,1
2397,35,1.0,Aadhar,514728.0,742332.0,0,0,0,1
318,46,,Aadhar,864876.0,1114212.0,0,0,0,0
6278,42,2.0,VoterID,802584.0,1107780.0,0,0,0,1
3112,37,2.0,Aadhar,597636.0,815280.0,2,0,0,1
5234,28,1.0,Aadhar,699108.0,1036944.0,0,0,0,1
5696,47,1.0,Aadhar,838284.0,1195560.0,0,0,0,1
6794,25,2.0,Aadhar,826584.0,1068000.0,3,0,0,1
4037,44,2.0,Aadhar,947832.0,1298400.0,0,0,0,0
796,46,1.0,Aadhar,496728.0,954408.0,0,0,0,0
3021,24,,Aadhar,632436.0,882384.0,0,0,0,0
1712,30,1.0,Aadhar,968232.0,1415604.0,0,0,0,1
3388,25,,Aadhar,624936.0,762000.0,0,0,0,1
37,29,2.0,Aadhar,742956.0,1072104.0,0,0,0,1
4550,31,2.0,VoterID,621636.0,813048.0,0,0,0,0
914,45,1.0,Aadhar,718668.0,884388.0,5,3,0,1
5296,42,2.0,VoterID,644808.0,846384.0,2,2,0,0
3973,40,2.0,Aadhar,671592.0,843468.0,0,0,0,1
4134,31,2.0,Aadhar,693108.0,842412.0,0,0,0,0
975,26,1.0,Aadhar,760884.0,918000.0,0,0,0,0
